Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
77,ROX,249038.125000,248093.265625,247834.625000,248179.031250,248532.796875,248881.687500,249127.812500,249400.937500,249578.375000,249624.140625,249703.375000,249846.281250,250018.546875,250126.156250,250319.968750,250433.000000,250473.671875,250436.328125,250420.406250,250453.015625,250615.687500,250733.984375,250723.359375,250760.531250,250876.656250,250954.953125,250810.500000,250646.890625,250359.000000,249974.281250,249255.875000,247887.937500,245382.687500,242324.421875,238155.312500,233390.609375,228704.937500,225526.265625,223331.390625,221629.171875,229780.781250,230955.359375,231840.187500,232600.484375,233258.640625,233801.593750,234237.062500,234528.234375,234852.140625,235235.750000,235724.734375,236183.140625,236618.625000,237088.500000,237371.234375,237693.843750,237943.046875,238322.015625,238615.468750,239028.515625,239321.203125,239691.468750,240032.906250,240566.718750,240926.031250,241180.437500,241322.359375,241593.734375,241963.140625,242234.187500,242528.015625,242818.343750,243271.875000,243610.250000,243859.578125,244047.468750,244290.187500,244698.718750,245018.843750,245231.484375,245442.500000,245800.531250,246175.781250,246374.125000,246499.890625,246714.937500,246974.875000,247313.671875,247670.156250,247946.203125,248111.718750,248157.171875,248284.531250,248423.359375,248615.156250,248633.031250,248708.125000,248900.046875,249137.750000,249400.484375,249630.781250,249815.062500,249902.625000,250086.015625,250182.781250,250229.125000,250299.562500,250450.343750,250628.484375,250933.796875,251499.390625,252223.031250,253567.406250,255809.203125,259536.468750,263330.093750,263754.031250,259939.781250,254934.640625,252362.812500,251744.875000,251871.062500,251873.703125,251593.656250,251257.406250,251084.000000,250972.734375,250895.640625,250793.218750,250722.156250,250591.906250,250545.921875,250465.906250,250343.234375,250265.046875,250202.890625,250105.234375,250017.234375,249987.609375,249893.468750,249815.156250,249661.625000,249374.625000
77,SYBR,151787.656250,148785.359375,147226.109375,146793.078125,146446.312500,146251.125000,146065.421875,145791.437500,145379.703125,145020.437500,144640.296875,144175.218750,143782.218750,143443.062500,143229.390625,142909.390625,142513.187500,141980.218750,141675.593750,141465.156250,141309.093750,141076.843750,141000.921875,141162.593750,141883.281250,143587.578125,147170.468750,154208.015625,167962.140625,194243.281250,242887.359375,328212.031250,464075.812500,650813.375000,864266.750000,1062952.375000,1214860.250000,1313633.250000,1372203.875000,1409574.875000,1328816.250000,1281387.375000,1243078.500000,1215199.875000,1194360.375000,1178202.750000,1164543.000000,1152721.250000,1141968.500000,1131848.875000,1121817.000000,1112224.375000,1103233.750000,1094300.875000,1085876.750000,1077213.750000,1068557.250000,1059602.500000,1050903.625000,1042329.312500,1033947.250000,1025419.312500,1016844.437500,1008252.875000,999763.062500,991535.250000,983520.500000,975421.250000,967078.062500,959172.812500,951430.687500,943447.437500,935171.937500,926858.500000,918729.562500,910481.437500,902334.000000,894161.312500,886185.375000,878395.375000,870343.375000,862116.187500,853781.062500,845786.250000,837850.000000,829574.875000,821160.812500,812960.062500,804919.562500,797008.437500,788922.250000,780825.875000,772433.687500,763979.687500,755706.875000,747825.250000,740010.687500,731743.125000,723302.000000,714674.500000,706140.250000,697424.750000,688850.875000,680187.750000,671355.375000,662657.562500,653785.437500,644290.187500,634175.312500,622897.687500,609141.375000,590488.312500,563257.437500,518727.625000,444307.062500,332642.906250,210601.781250,118573.515625,76073.828125,63804.429688,61339.359375,58494.542969,53494.410156,48419.363281,45538.785156,44912.593750,44632.765625,44449.714844,44296.644531,44131.636719,43932.855469,43688.750000,43528.472656,43171.734375,42923.304688,42718.984375,42475.546875,42221.902344,42037.816406,41952.230469,41516.878906,41235.507813,41302.316406
78,ROX,278365.437500,277547.093750,277461.750000,277779.531250,277976.968750,278132.625000,278314.093750,278477.750000,278563.687500,278813.218750,279057.687500,279298.781250,279434.500000,279531.562500,279574.875000,279678.750000,279819.000000,279910.812500,279985.375000,280053.187500,280081.406250,280138.531250,280232.937500,280322.468750,280297.875000,280264.125000,280096.156250,279742.843750,279056.937500,277816.125000,276242.906250,273930.125000,270150.031250,264703.187500,259015.796875,254372.859375,251137.312500,249075.609375,247850.406250,247063.328125,255943.000000,257408.093750,258488.906250,259334.687500,260221.265625,260896.484375,261545.500000,262039.828125,262517.625000,263039.406250,263523.562500,263950.687500,264217.406250,264686.062500,265129.968750,265592.843750,265940.375000,266236.000000,266497.437500,266979.250000,267466.968750,267967.875000,268126.468750,268592.343750,269082.406250,269505.593750,269577.187500,269817.093750,270146.250000,270408.656250,270662.718750,270934.437500,271244.375000,271480.968750,271794.125000,272191.437500,272550.781250,272837.437500,273126.593750,273454.718750,273641.531250,273806.656250,274115.031250,274510.937500,274708.812500,274844.656250,274957.625000,275165.343750,275455.531250,275754.937500,275960.343750,276088.250000,276233.812500,276474.375000,276668.906250,276897.812500,277010.187500,277150.375000,277275.406250,277518.718750,277622.281250,277698.812500,277714.187500,277999.062500,278250.562500,278355.031250,278448.656250,278727.000000,279102.812500,279343.750000,279836.000000,280644.906250,282278.406250,285039.500000,289316.906250,293704.718750,294321.500000,290281.312500,284650.312500,281482.656250,280422.281250,280236.937500,280236.468750,280160.468750,280104.218750,279930.031250,279711.968750,279452.562500,279353.500000,279277.281250,279194.187500,279117.906250,279095.562500,279039.468750,278923.562500,278829.343750,278786.593750,278734.312500,278609.593750,278465.843750,278383.031250,278254.250000,278009.656250
78,SYBR,169520.968750,166724.109375,164969.281250,164203.359375,163502.609375,162933.859375,162415.046875,162064.671875,161766.718750,161456.531250,161123.406250,160610.812500,160073.156250,159588.656250,159256.015625,158944.750000,158673.218750,158326.718750,158047.703125,157790.906250,157759.468750,157690.656250,158047.078125,159158.531250,161753.250000,167064.218750,177718.500000,198647.000000,238070.406250,309347.125000,428963.000000,608106.937500,835386.000000,1071464.500000,1270539.875000,1410418.375000,1496777.625000,1547475.750000,1576314.250000,1594321.000000,1497501.875000,1445474.250000,1403310.875000,1372852.125000,1349580.875000,1331563.750000,1316244.750000,1303343.125000,1291439.000000,1280320.500000,1269361.250000,1258742.000000,1248813.500000,1238848.500000,1229218.000000,1219339.625000,1209712.125000,1199793.250000,1190306.750000,1180642.875000,1171174.625000,1161446.500000,1152621.375000,1143611.250000,1134229.875000,1124719.250000,1115761.625000,1106771.250000,1097154.625000,1087759.625000,1078860.375000,1070111.875000,1061225.625000,1051703.000000,1042352.062500,1033034.375000,1023922.375000,1014847.437500,1005662.000000,996474.625000,987153.812500,978208.437500,969240.375000,960117.937500,951124.375000,942162.062500,933522.750000,924667.062500,915307.000000,905864.875000,896733.187500,887870.000000,878999.250000,870087.000000,860827.875000,851616.437500,842596.000000,833695.062500,824416.625000,815002.875000,806063.062500,797179.500000,787838.000000,777672.812500,767726.875000,758273.375000,748389.750000,737909.375000,726733.000000,713856.750000,697404.750000,675296.000000,642231.375000,588734.750000,501739.656250,373705.875000,233164.156250,124620.757813,71898.328125,55472.667969,52614.292969,51844.136719,51431.781250,51076.125000,50604.632813,50184.097656,49897.074219,49695.914063,49451.730469,49276.535156,49039.550781,48790.539063,48461.402344,48120.343750,47726.117188,47380.445313,47247.910156,47232.125000,47122.898438,46752.265625,46141.546875,45623.289063,45350.625000
79,ROX,261770.515625,261114.343750,261080.343750,261519.875000,261792.921875,261889.375000,261960.468750,262113.718750,262347.343750,262543.031250,262733.562500,262853.187500,262917.593750,262951.187500,262946.906250,262968.187500,263087.281250,263235.937500,263371.437500,263374.406250,263374.656250,263357.781250,263363.031250,263288.937500,263119.812500,262753.875000,262029.515625,260571.265625,257923.281250,254654.562500,250600.500000,246076.234375,241176.843750,237530.390625,235022.609375,233648.546875,232800.250000,232355.890625,232149.359375,232263.203125,240989.593750,242464.234375,243512.000000,244138.265625,244808.031250,245327.031250,245866.859375,246174.312500,246719.046875,247264.453125,247764.671875,248015.718750,248294.171875,248825.812500,249245.890625,249566.968750,249879.531250,250353.578125,250755.828125,251214.156250,251567.593750,251914.828125,252229.390625,252658.125000,252863.406250,253152.437500,253412.484375,253756.796875,254002.343750,254372.187500,254765.046875,255065.750000,255278.890625,255492.703125,255812.453125,256247.546875,256491.062500,256742.578125,256891.750000,257094.343750,257364.296875,257627.062500,257859.312500,257930.671875,258241.593750,258603.187500,259003.203125,259137.718750,259239.796875,259194.359375,259415.546875,259658.140625,259910.625000,260018.015625,260152.093750,260386.578125,260534.625000,260789.093750,260923.468750,261094.484375,261144.656250,261326.484375,261563.796875,261804.750000,261945.281250,262110.531250,262318.687500,262596.687500,262887.625000,263406.250000,264144.156250,265197.125000,267015.593750,269552.312500,272966.312500,275911.406250,275694.125000,271885.500000,267246.375000,264884.125000,263988.156250,263727.781250,263548.812500,263462.468750,263358.906250,263235.468750,263043.843750,262838.906250,262794.375000,262707.468750,262545.750000,262427.531250,262492.062500,262454.343750,262311.031250,262136.125000,262072.453125,262049.937500,262012.828125,261825.703125,261696.484375,261588.750000,261440.031250
79,SYBR,162089.281250,159057.812500,157385.000000,156941.500000,156554.000000,156267.500000,155802.953125,155384.546875,154930.921875,154562.453125,154239.640625,153938.390625,153612.718750,153323.687500,153065.625000,152866.906250,152631.156250,152419.359375,152324.562500,152605.078125,153380.890625,154882.703125,158286.437500,165363.109375,179407.906250,205938.593750,255150.187500,341845.031250,481155.187500,675153.750000,899244.500000,1110397.750000,1273357.375000,1378731.250000,1438997.125000,1471526.875000,1489364.250000,1499217.000000,1504844.875000,1508501.125000,1411891.125000,1364301.500000,1325983.500000,1298443.125000,1277299.000000,1260491.125000,1246377.125000,1234746.375000,1223594.125000,1213307.375000,1203202.250000,1193670.375000,1184573.750000,1175485.250000,1166858.125000,1158126.250000,1149760.625000,1140695.750000,1131723.375000,1122822.000000,1114549.500000,1106137.750000,1097495.875000,1089027.000000,1080738.625000,1072547.750000,1064061.125000,1055928.000000,1047579.625000,1039532.625000,1031097.250000,1022821.812500,1014523.187500,1006334.937500,998006.187500,989259.000000,981034.062500,972703.125000,964455.750000,956050.500000,948152.500000,940136.812500,931967.812500,923587.000000,915568.812500,907212.250000,898780.625000,890293.937500,882054.937500,874051.125000,865938.812500,857707.312500,849338.125000,840900.125000,832733.500000,824786.375000,816820.937500,808368.625000,799917.437500,791502.312500,783003.750000,774459.625000,765848.687500,756928.625000,747420.062500,737647.187500,726954.875000,714807.500000,700907.250000,683705.312500,661172.812500,631360.250000,589806.000000,529671.625000,443023.656250,326732.656250,206344.234375,116732.937500,73970.929688,59454.500000,55832.089844,54944.542969,54589.621094,54200.089844,53763.550781,53470.070313,53137.855469,52787.562500,52277.394531,51932.125000,51609.054688,51248.214844,50773.175781,50298.863281,49985.398438,49689.019531,49477.531250,49227.531250,48885.414063,48570.640625,48083.386719,47531.238281,46932.917969
80,ROX,259570.890625,256564.046875,255545.343750,256007.125000,256370.593750,256636.328125,256759.375000,256855.812500,257028.265625,257207.562500,257320.078125,257402.812500,257513.875000,257639.125000,257735.500000,257843.968750,257864.156250,257788.546875,257742.265625,257807.468750,257912.453125,257970.187500,258021.453125,257871.828125,257651.796875,257139.859375,256226.593750,254258.937500,251784.984375,247898.312500,243017.203125,237534.531250,233366.421875,230530.656250,228902.875000,227711.218750,227120.125000,226936.250000,227116.531250,227257.640625,235778.171875,236833.875000,237387.593750,237776.609375,238157.328125,238703.796875,239173.421875,239728.625000,240187.984375,240580.796875,240872.093750,241242.796875,241690.968750,242287.671875,242677.218750,242960.562500,243038.484375,243233.359375,243476.281250,243913.984375,244338.890625,244608.359375,244720.109375,244948.656250,245332.265625,245710.812500,245938.531250,246196.734375,246377.156250,246676.140625,246914.859375,247157.609375,247269.734375,247597.015625,247994.203125,248450.875000,248581.750000,248723.921875,248904.515625,249131.968750,249292.531250,249355.828125,249578.750000,249893.515625,250298.421875,250508.109375,250630.593750,250755.296875,251040.875000,251230.968750,251331.734375,251339.656250,251419.718750,251495.218750,251559.234375,251832.125000,252128.078125,252335.000000,252317.046875,252309.015625,252427.906250,252632.703125,252743.312500,252710.718750,252869.859375,253098.125000,253473.781250,253793.843750,254230.312500,254785.156250,255650.390625,256921.796875,259023.937500,261527.750000,264550.000000,266699.062500,265693.437500,261519.843750,257314.671875,255501.578125,254979.187500,254826.500000,254753.828125,254642.156250,254493.125000,254344.812500,254292.515625,254169.765625,254109.375000,254063.125000,253974.812500,253738.078125,253608.937500,253548.562500,253378.218750,253205.281250,253098.093750,253024.921875,252896.156250,252775.609375,252651.140625,252524.828125,252413.781250
80,SYBR,159888.390625,154908.171875,152561.265625,152178.765625,151889.906250,151504.578125,151175.375000,150826.687500,150579.234375,150204.390625,149861.296875,149569.125000,149337.546875,149012.265625,148651.609375,148244.593750,148041.156250,148038.218750,148291.078125,148632.953125,149532.375000,151589.468750,156254.937500,165714.703125,184149.953125,218962.203125,282514.468750,390470.531250,554044.125000,764886.000000,987158.937500,1176929.125000,1310004.625000,1390217.625000,1433686.750000,1456976.250000,1469013.500000,1474646.125000,1475603.500000,1474927.625000,1375101.250000,1328366.750000,1290996.750000,1264239.125000,1244005.250000,1227709.750000,1213750.875000,1201725.250000,1190775.500000,1180499.500000,1170692.375000,1161483.500000,1152629.000000,1143541.625000,1134600.125000,1125600.750000,1117009.500000,1108151.500000,1099460.500000,1090589.500000,1082283.125000,1073755.250000,1065541.375000,1057120.625000,1048725.000000,1040272.625000,1031824.687500,1023512.375000,1015346.500000,1007378.500000,999381.812500,991224.250000,983053.562500,974654.062500,966468.812500,958205.437500,950237.125000,942141.062500,933635.000000,924999.687500,916547.000000,908501.812500,900439.750000,892000.437500,883474.937500,874878.062500,866575.625000,858257.500000,849960.375000,841616.812500,833048.937500,824671.625000,816587.937500,808776.500000,800597.500000,792281.125000,783901.687500,775644.375000,767313.062500,759002.062500,750884.937500,742698.312500,734408.687500,725763.687500,716814.375000,707505.687500,696891.687500,684190.875000,669066.062500,649815.500000,624049.250000,589425.312500,541098.437500,474140.187500,383756.250000,270866.125000,161867.375000,87984.335938,58665.472656,51399.636719,50157.398438,49588.109375,49073.222656,48605.566406,48164.621094,47959.031250,47646.105469,47356.492188,46987.453125,46642.035156,46224.003906,45991.765625,45914.117188,45640.417969,45273.535156,44872.996094,44596.144531,44174.660156,43820.023438,43622.171875,43343.308594,42913.144531,42368.964844
81,ROX,252294.875000,248436.890625,246839.906250,246952.171875,247069.843750,247125.593750,247137.953125,247134.140625,247203.328125,247320.578125,247425.125000,247449.812500,247398.015625,247392.156250,247389.640625,247437.750000,247361.312500,247326.218750,247363.125000,247446.625000,247472.625000,247423.875000,247515.062500,247521.093750,247437.765625,247056.765625,246570.531250,245660.156250,243858.218750,241295.718750,237450.281250,232614.890625,227225.906250,223233.796875,220707.656250,219272.187500,218245.843750,217622.265625,217238.062500,216912.343750,226051.312500,226713.859375,227306.656250,227695.171875,228161.906250,228478.500000,228917.500000,229341.296875,229812.703125,230073.281250,230267.375000,230572.921875,230959.968750,231338.500000,231677.531250,231973.625000,232272.609375,232579.781250,232788.562500,233072.937500,233358.515625,233773.781250,234175.453125,234608.500000,234948.468750,235191.968750,235465.593750,235710.687500,235897.343750,235953.312500,236132.796875,236442.187500,236818.343750,237039.000000,237177.765625,237438.109375,237689.875000,237950.250000,238148.578125,238327.953125,238539.171875,238836.421875,239125.437500,239311.593750,239485.734375,239710.312500,239794.265625,239904.015625,240068.359375,240387.546875,240591.546875,240641.953125,240631.718750,240792.890625,241004.296875,241166.921875,241301.656250,241403.015625,241657.156250,241848.609375,241950.656250,241911.125000,242068.703125,242198.484375,242231.281250,242289.109375,242578.796875,242868.562500,243222.656250,243864.125000,244779.765625,245932.906250,247827.640625,250725.453125,253952.375000,255317.515625,253307.078125,249086.640625,245664.750000,244233.921875,243877.718750,243812.640625,243806.031250,243674.859375,243482.796875,243339.343750,243216.062500,243083.656250,242922.875000,242773.218750,242606.703125,242534.343750,242496.093750,242545.218750,242495.484375,242399.343750,242211.296875,242103.078125,241982.062500,241926.343750,241802.218750,241505.187500,240964.531250
81,SYBR,146750.468750,142275.812500,139992.625000,139629.125000,139315.828125,139043.984375,138643.093750,138339.437500,138016.250000,137641.718750,137267.968750,136960.437500,136797.703125,136580.125000,136273.171875,135963.906250,135709.078125,135545.125000,135423.703125,135470.859375,135791.906250,136749.218750,138922.453125,143617.250000,152998.156250,171114.875000,205179.593750,267078.500000,371753.937500,528907.812500,728570.937500,936083.062500,1111022.875000,1232525.250000,1305363.250000,1345701.750000,1367853.000000,1379977.875000,1386871.750000,1391691.000000,1294828.375000,1249095.250000,1212546.500000,1186756.750000,1167242.750000,1152135.250000,1139156.750000,1127813.750000,1117326.750000,1107807.000000,1098682.750000,1089533.375000,1080936.875000,1072347.125000,1064007.000000,1055378.750000,1047127.625000,1038952.187500,1030991.187500,1022687.312500,1014441.000000,1006207.812500,997972.625000,989651.250000,981770.750000,974150.750000,966358.937500,958542.750000,950522.812500,942813.125000,935218.937500,927514.562500,919349.687500,911384.812500,903762.062500,895943.750000,888141.000000,880412.000000,872554.937500,864870.500000,857257.437500,849560.875000,841758.875000,833921.625000,826304.625000,818591.000000,811028.062500,803427.625000,795516.000000,787730.500000,779970.875000,772595.625000,764978.812500,757157.000000,749347.375000,741501.437500,733623.750000,725957.000000,718148.312500,710294.125000,702420.062500,694835.625000,686423.312500,677390.500000,668226.687500,659043.062500,648865.750000,636866.187500,622530.937500,604137.062500,579645.437500,547033.312500,500888.625000,433405.031250,339626.687500,229267.406250,131983.062500,72195.054688,49729.500000,44304.785156,43338.667969,42982.691406,42603.324219,42244.031250,41750.242188,41271.859375,40746.781250,40473.097656,40193.113281,39986.640625,39718.578125,39469.730469,39240.730469,38916.000000,38661.707031,38348.699219,38095.476563,37757.867188,37576.628906,37382.734375,37014.269531,36575.558594,36347.835938
85,ROX,132031.218750,132796.812500,133346.265625,133732.671875,134055.906250,134320.546875,134410.234375,134450.640625,134513.125000,134655.046875,134762.515625,134851.484375,134877.296875,134887.171875,134939.375000,135007.171875,135035.687500,135026.328125,135080.937500,135175.328125,135205.000000,135302.937500,135391.484375,135429.796875,135335.640625,135315.390625,135308.812500,135272.718750,135186.250000,134939.718750,134570.171875,133883.265625,132622.859375,130572.531250,127921.843750,125071.257813,122390.382813,120486.218750,119242.195313,118337.632813,123655.562500,124070.125000,124404.398438,124712.601563,125100.031250,125298.828125,125479.453125,125667.671875,125914.484375,126118.812500,126288.578125,126492.398438,126605.789063,126752.796875,126854.406250,126959.859375,127071.210938,127296.570313,127536.328125,127738.750000,127877.414063,128036.835938,128186.687500,128398.468750,128552.476563,128661.234375,128638.578125,128692.750000,128843.632813,129092.562500,129278.171875,129437.007813,129605.468750,129779.796875,129903.781250,130091.367188,130210.046875,130266.335938,130341.562500,130484.984375,130637.851563,130703.804688,130846.789063,130986.937500,131165.796875,131254.609375,131295.046875,131247.484375,131448.687500,131724.515625,131972.562500,131922.031250,131884.453125,131904.718750,132099.562500,132282.093750,132445.953125,132410.328125,132417.515625,132460.156250,132653.031250,132795.312500,132815.843750,132927.921875,133061.437500,133239.921875,133302.750000,133503.250000,133673.250000,133977.000000,134436.687500,135258.375000,136981.234375,139360.031250,140751.187500,139792.593750,137300.781250,135238.796875,134368.328125,134255.265625,134196.312500,134134.343750,134072.187500,134080.765625,134062.734375,134006.468750,133950.437500,133902.843750,133852.796875,133781.531250,133833.171875,133800.109375,133698.218750,133587.406250,133532.671875,133538.687500,133495.640625,133501.031250,133439.968750,133414.984375,133350.406250,133185.812500,132813.359375
85,SYBR,72842.390625,73540.328125,74149.578125,74648.992188,74980.179688,75189.226563,75285.523438,75332.765625,75265.421875,75221.093750,75174.000000,75103.101563,74934.562500,74897.039063,74739.921875,74593.328125,74306.414063,74267.226563,74073.203125,74000.023438,73893.210938,73896.796875,73907.781250,74084.687500,74557.203125,75373.273438,77065.789063,80464.734375,87291.218750,100342.828125,124535.296875,166875.671875,234741.687500,328935.656250,437606.406250,539522.375000,618474.750000,670503.062500,702203.750000,723313.937500,677746.187500,653459.000000,633918.437500,619755.875000,609148.812500,601110.125000,594368.750000,588008.375000,582129.875000,576696.375000,571549.375000,566421.000000,561853.875000,557337.125000,552967.250000,548558.125000,544261.000000,539693.875000,535275.437500,530762.687500,526288.062500,521640.437500,517192.781250,512656.312500,508368.781250,504113.718750,500094.687500,496123.406250,492069.031250,487896.093750,483639.625000,479414.250000,474984.531250,470580.437500,466393.750000,462315.625000,458161.343750,453919.250000,449594.937500,445548.937500,441383.375000,437317.406250,433117.312500,428750.062500,424396.750000,420181.062500,416334.093750,412311.312500,408141.125000,403891.968750,399692.406250,395433.343750,391415.812500,387256.343750,383046.281250,378552.468750,374263.156250,370068.687500,365781.625000,361245.593750,356573.937500,352000.625000,347428.250000,342775.156250,338018.406250,333078.000000,327906.687500,322055.781250,315228.125000,306281.406250,294011.343750,275675.406250,245182.218750,196129.515625,134266.140625,77108.953125,41595.531250,27302.632813,24739.750000,24420.507813,24363.839844,24098.671875,23785.919922,23387.640625,23296.292969,23163.941406,22984.777344,22765.324219,22631.724609,22562.781250,22398.087891,22325.187500,22253.060547,22160.736328,21931.851563,21681.128906,21528.480469,21473.375000,21373.927734,21304.595703,21181.896484,21004.861328,20693.113281
86,ROX,173031.968750,173865.953125,174270.625000,174362.609375,174547.171875,174701.140625,174830.281250,174893.656250,175046.546875,175120.312500,175176.906250,175201.703125,175303.218750,175372.828125,175407.484375,175446.937500,175495.187500,175590.046875,175621.390625,175661.437500,175656.062500,175638.296875,175657.781250,175742.359375,175850.828125,175842.906250,175834.968750,175789.906250,175724.343750,175474.187500,175125.734375,174348.812500,173037.296875,170809.625000,167534.796875,163615.093750,159627.718750,156324.250000,154183.437500,153312.406250,159745.625000,160285.265625,160868.437500,161385.843750,161728.468750,162002.781250,162296.562500,162623.640625,162789.859375,163010.859375,163305.875000,163572.078125,163762.375000,163979.875000,164196.250000,164413.703125,164789.578125,165185.265625,165465.406250,165529.781250,165678.421875,165847.562500,166013.125000,166215.265625,166405.531250,166617.890625,166768.296875,166972.968750,167273.453125,167414.796875,167546.500000,167630.953125,167868.000000,168010.062500,168024.937500,167903.765625,167850.093750,167900.859375,168069.343750,168091.937500,168264.406250,168363.578125,168493.687500,168526.265625,168751.109375,168909.281250,169052.281250,169199.750000,169406.968750,169444.078125,169469.218750,169602.718750,169784.312500,169917.218750,169976.781250,170095.359375,170187.390625,170205.562500,170257.328125,170317.750000,170494.859375,170606.156250,170692.937500,170788.625000,170874.984375,171093.593750,171310.406250,171528.031250,171731.953125,172119.609375,172705.000000,173509.109375,175242.156250,177932.718750,180258.500000,180223.765625,177645.531250,174659.578125,172930.421875,172520.500000,172448.046875,172462.359375,172430.437500,172351.718750,172329.843750,172293.031250,172240.875000,172217.796875,172188.687500,172096.640625,171991.625000,171956.296875,171914.500000,171857.593750,171810.250000,171785.125000,171779.828125,171733.109375,171629.531250,171549.609375,171488.875000,171250.453125,170774.234375
86,SYBR,99777.531250,99570.593750,99326.726563,99125.843750,99014.718750,99014.039063,98909.734375,98791.117188,98616.429688,98514.882813,98328.343750,98171.156250,97962.101563,97792.132813,97630.828125,97478.171875,97335.421875,97153.867188,97022.375000,96882.835938,96710.882813,96523.500000,96445.906250,96500.500000,96735.976563,97412.328125,98903.546875,102020.078125,108114.109375,120014.742188,142442.234375,183249.171875,252449.343750,357661.812500,493651.875000,637573.000000,762132.687500,850786.750000,905564.625000,940120.000000,884190.812500,853622.187500,828738.625000,810517.750000,796644.000000,786096.812500,777191.937500,769300.875000,761809.125000,754881.500000,748194.625000,741806.250000,735861.250000,729943.687500,724083.625000,718173.187500,712080.875000,705795.312500,699801.437500,694177.687500,688261.625000,681976.312500,675929.625000,670035.687500,663961.437500,657893.062500,652023.625000,646343.625000,639999.687500,633507.562500,627156.437500,620970.625000,614352.750000,607283.000000,600168.437500,592595.687500,585632.562500,579510.750000,574013.062500,568455.812500,562537.437500,556498.750000,550547.000000,545029.312500,539716.437500,534294.875000,528870.000000,523289.218750,517590.062500,511908.781250,506194.406250,500871.218750,495708.250000,490391.937500,484647.000000,479015.406250,473487.687500,468137.750000,462350.031250,456447.312500,450422.250000,444507.625000,438574.312500,432478.281250,426212.875000,419555.750000,412384.156250,404449.187500,395522.156250,384607.781250,369963.937500,349556.906250,317789.843750,266687.000000,196528.531250,122893.914063,69594.601563,44476.761719,38579.300781,37660.582031,37123.039063,36091.734375,35006.324219,34205.515625,33833.738281,33584.929688,33427.046875,33199.035156,32869.914063,32547.273438,32370.123047,32212.994141,32037.138672,31729.375000,31392.220703,31056.492188,30782.955078,30538.019531,30277.634766,29833.785156,29360.742188,28843.031250,28359.726563
