Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
72,ROX,171139.859375,170783.593750,170686.453125,170792.000000,170894.750000,171024.296875,171190.406250,171401.515625,171513.000000,171616.484375,171711.750000,171866.140625,171896.546875,171944.359375,172043.390625,172179.953125,172127.328125,172059.984375,172051.531250,171995.921875,171770.593750,171297.531250,170358.062500,168768.265625,166373.546875,163397.781250,160658.015625,158659.625000,157427.421875,156505.906250,155749.625000,155106.000000,154823.375000,154788.296875,154784.156250,154795.781250,154817.234375,154745.890625,154708.765625,154903.656250,160680.921875,160929.843750,161181.531250,161417.640625,161491.046875,161516.078125,161617.578125,161725.250000,161768.281250,161756.593750,161827.937500,161706.625000,161625.718750,162188.609375,162976.437500,163494.000000,163640.687500,163818.859375,163993.640625,164168.406250,164522.375000,164617.093750,164638.062500,164541.906250,164539.578125,164491.328125,164472.031250,164415.500000,164307.781250,164322.375000,164388.125000,164449.937500,164486.921875,164637.859375,164768.375000,164721.531250,164767.875000,164787.609375,164853.859375,164979.265625,165183.390625,165212.218750,165235.156250,165398.015625,165561.937500,165605.906250,165639.296875,165701.750000,165752.953125,165861.515625,165970.968750,166058.437500,166103.640625,166180.421875,166313.578125,166229.437500,166122.562500,166043.062500,166110.546875,166131.703125,166230.593750,166266.703125,166274.734375,166242.015625,166332.562500,166343.203125,166399.718750,166528.890625,166912.937500,167522.968750,168343.843750,170117.421875,172671.421875,174372.453125,173808.562500,171021.062500,168273.187500,166479.578125,166062.984375,165857.000000,165741.937500,165593.343750,165493.718750,165435.875000,165396.343750,165195.515625,165053.031250,164962.234375,164883.703125,164745.656250,164648.281250,164630.625000,164646.468750,164590.343750,164549.718750,164466.859375,164359.843750,164174.812500,164009.093750,163939.968750,163815.593750,163382.359375,162482.203125
72,SYBR,94515.289063,93540.640625,92872.210938,92525.742188,92263.898438,92018.476563,91789.109375,91520.968750,91413.101563,91248.335938,91164.187500,90965.367188,90971.085938,91028.460938,91255.312500,91927.234375,93691.609375,97146.867188,103753.882813,116501.453125,140742.250000,184490.281250,257541.890625,365150.375000,498592.156250,634175.812500,746981.375000,825173.000000,872888.375000,900216.875000,916620.187500,926392.750000,931839.625000,934750.875000,936754.000000,938436.812500,939526.187500,939946.500000,939072.437500,936983.062500,869526.250000,839357.812500,814948.875000,796962.062500,783080.750000,771851.000000,762615.500000,754252.375000,746542.750000,739123.562500,732183.687500,725347.125000,719131.875000,713545.000000,708539.250000,703249.500000,697629.625000,692181.687500,687186.125000,681992.687500,676332.187500,670951.687500,665844.937500,660734.062500,655411.500000,650251.187500,645292.937500,640111.062500,634646.312500,629193.750000,624061.625000,619150.375000,613955.875000,608611.500000,603230.062500,598394.187500,593478.125000,588493.000000,583196.875000,578051.437500,572618.500000,567429.562500,562330.250000,557380.500000,552196.687500,547322.312500,542686.062500,537708.250000,532383.562500,527234.062500,522386.468750,517626.125000,512731.718750,508089.750000,503197.000000,498321.125000,493293.750000,488482.156250,483489.718750,478337.718750,472933.031250,467565.562500,462221.906250,457114.125000,452050.593750,446718.468750,440635.937500,433655.250000,424831.500000,411910.687500,391751.843750,357959.343750,301003.968750,226086.484375,149020.031250,93704.390625,64774.234375,56168.148438,53398.367188,51810.941406,50369.652344,48718.687500,46798.492188,45307.191406,44386.031250,43867.660156,43206.675781,42559.843750,41891.917969,41362.828125,40672.890625,39996.601563,39079.828125,37777.933594,35784.132813,33371.371094,31096.408203,29537.259766,28550.445313,27860.656250,26824.693359,25790.441406,24943.003906
73,ROX,149596.250000,150362.031250,150823.343750,151048.515625,151275.796875,151341.562500,151357.890625,151365.359375,151337.390625,151207.671875,150863.515625,150130.625000,148866.421875,146779.000000,143922.062500,140567.703125,137324.968750,134848.781250,133279.890625,132349.781250,131700.187500,131292.531250,131101.468750,130929.578125,130921.218750,130882.640625,131026.757813,131124.093750,131227.156250,131213.921875,131178.812500,131248.328125,131270.656250,131258.953125,131093.765625,131156.937500,131243.125000,131351.093750,131329.734375,131317.343750,137402.921875,138231.593750,138799.031250,139191.093750,139508.765625,139956.812500,140250.937500,140388.890625,140431.031250,140669.609375,140930.125000,141079.546875,141209.453125,141409.812500,141534.859375,141629.000000,141789.921875,142039.984375,142271.468750,142475.640625,142673.906250,142869.156250,143101.531250,143326.375000,143449.281250,143580.343750,143691.984375,143998.890625,144155.968750,144351.859375,144505.031250,144777.671875,144943.359375,145052.875000,145139.046875,145195.453125,145347.515625,145525.578125,145609.312500,145682.359375,145829.546875,146031.031250,146057.531250,146118.359375,146152.734375,146219.906250,146188.390625,146248.703125,146252.828125,146287.703125,146330.828125,146441.250000,146493.078125,146471.968750,146552.218750,146685.171875,146948.046875,147143.921875,147310.703125,147331.796875,147407.000000,147474.828125,147526.875000,147522.234375,147536.187500,147656.937500,147876.953125,148080.734375,148332.906250,148821.703125,149497.781250,150718.593750,152162.031250,153887.031250,155568.843750,155814.984375,153990.734375,151204.062500,149759.515625,149254.296875,149236.843750,149189.890625,149153.281250,149019.906250,148903.671875,148772.093750,148720.250000,148729.187500,148794.546875,148779.218750,148678.796875,148563.937500,148472.843750,148417.390625,148304.281250,148213.218750,148082.859375,148036.875000,148001.609375,147981.250000,147882.187500,147550.218750,146870.984375
73,SYBR,90650.492188,91154.203125,91480.125000,91616.250000,92016.453125,92762.718750,94412.851563,97580.148438,104137.398438,116728.101563,140301.609375,182349.921875,251824.250000,352351.906250,473982.687500,593987.437500,690691.750000,756175.250000,795176.625000,817139.750000,829242.062500,836284.250000,839804.687500,841819.125000,842642.437500,842780.937500,841980.625000,841063.875000,839977.125000,838765.250000,837600.625000,835984.500000,834426.312500,832970.000000,832310.437500,831000.375000,829522.312500,827945.687500,827025.312500,826359.750000,770002.062500,744161.750000,723457.437500,708323.625000,696707.062500,687404.375000,679892.375000,673182.625000,667192.375000,661580.437500,656392.562500,651243.812500,646328.625000,641391.250000,636763.875000,632216.437500,627779.187500,623125.500000,618661.562500,614333.875000,610069.687500,605685.375000,601285.000000,596955.375000,592763.250000,588622.312500,584630.875000,580533.812500,576425.312500,571897.562500,567395.500000,562917.687500,558632.750000,554416.687500,550031.687500,545771.312500,541463.500000,537331.250000,532983.125000,528588.750000,524360.500000,520192.625000,515812.718750,511366.687500,506690.656250,501786.343750,497082.937500,492680.593750,488604.687500,484272.218750,480188.250000,476197.625000,472189.000000,468048.406250,463835.875000,459592.906250,455082.375000,450435.500000,445844.812500,441515.343750,437240.500000,432744.687500,428024.500000,423638.937500,419064.187500,413907.093750,407850.812500,401201.156250,392904.781250,381387.531250,365082.906250,340317.968750,304549.156250,257005.359375,196157.375000,131667.812500,81320.890625,56804.906250,49259.695313,47620.882813,47133.960938,46714.464844,46114.617188,45522.515625,45138.066406,44683.527344,44163.546875,43484.882813,42737.605469,41821.636719,40850.503906,39782.441406,38404.121094,36971.484375,35453.781250,34111.750000,32819.367188,31755.492188,30880.207031,30294.912109,29758.164063,29139.447266,28422.265625
74,ROX,173944.437500,172723.093750,172285.781250,172647.000000,173267.968750,174003.312500,174519.703125,174810.187500,174900.953125,175080.718750,175236.937500,175363.421875,175410.218750,175313.718750,175113.421875,174739.000000,174337.218750,173702.093750,172803.281250,171175.281250,168609.562500,165138.593750,161450.562500,158170.390625,155775.093750,154137.578125,153037.781250,152303.781250,151873.906250,151724.468750,151619.187500,151536.921875,151520.281250,151539.812500,151630.000000,151671.203125,151632.515625,151625.703125,151624.218750,151497.250000,158906.250000,159583.015625,160134.593750,160401.171875,160740.937500,161228.093750,161681.828125,161928.515625,162159.890625,162533.468750,162767.281250,162993.968750,163205.968750,163414.703125,163588.437500,163761.718750,163994.093750,164247.250000,164472.812500,164552.468750,164679.468750,164857.796875,165026.828125,165223.781250,165525.906250,165740.562500,165889.687500,165924.265625,166010.015625,166139.468750,166394.703125,166558.781250,166692.796875,166866.203125,167017.500000,167162.390625,167383.671875,167644.906250,167798.343750,167942.500000,168100.125000,168150.109375,168050.718750,168183.109375,168392.968750,168482.140625,168425.843750,168499.890625,168537.546875,168604.046875,168735.171875,168934.765625,168969.437500,168944.281250,168998.968750,169105.156250,169184.984375,169343.984375,169527.718750,169615.531250,169575.390625,169745.234375,169991.625000,170146.843750,170081.765625,170054.000000,170262.265625,170554.406250,171011.546875,171531.484375,172325.046875,173478.765625,174997.609375,176408.062500,178216.250000,179159.203125,178195.015625,175181.156250,172834.515625,171700.218750,171494.406250,171404.500000,171388.437500,171307.468750,171212.109375,171174.812500,171125.375000,171134.828125,171170.296875,171228.546875,171200.375000,171262.437500,171317.218750,171307.140625,171173.203125,171090.390625,170909.359375,170818.562500,170761.625000,170795.750000,170722.421875,170335.375000,169461.296875
74,SYBR,108671.109375,106108.664063,104590.929688,104360.890625,104872.484375,105816.117188,106406.171875,106612.164063,106633.335938,106812.539063,107171.726563,107882.750000,109074.125000,111341.281250,115866.843750,124736.367188,141797.656250,173221.953125,228610.234375,317323.625000,440647.843750,582023.500000,714279.625000,815495.750000,881047.812500,918664.062500,939289.000000,950860.937500,957366.687500,960496.750000,961699.375000,961716.312500,961579.375000,960904.812500,959964.125000,957977.562500,956073.500000,953984.687500,952264.187500,950574.812500,887808.812500,858548.187500,835278.062500,818655.687500,805954.375000,795709.312500,787261.312500,779582.250000,772902.875000,766696.437500,761198.125000,755444.062500,749770.062500,744088.562500,738565.187500,733278.250000,727808.250000,722437.500000,716920.062500,711914.625000,706755.375000,701722.500000,696304.875000,690922.125000,685670.625000,680435.375000,675222.750000,670096.875000,665041.125000,659668.625000,654188.687500,649125.562500,644007.000000,638995.437500,634002.625000,629085.500000,623972.500000,618583.625000,613462.937500,608241.625000,603231.125000,598101.062500,593067.625000,587787.687500,582459.875000,577399.062500,572601.687500,567560.000000,562535.187500,557451.687500,552458.687500,547248.062500,542090.375000,537098.375000,532044.062500,527173.125000,521979.187500,516907.718750,511616.968750,506689.718750,501689.343750,496449.750000,491226.343750,485947.093750,480603.718750,474898.687500,468652.843750,461360.718750,452047.218750,439701.625000,422543.031250,397191.843750,359696.468750,310633.406250,246577.437500,171464.984375,102165.960938,59802.445313,43724.273438,40070.074219,39342.953125,38920.699219,38490.726563,38193.613281,37994.023438,37901.117188,37581.789063,37243.625000,36795.289063,36613.289063,36461.945313,36350.621094,36108.585938,35721.562500,35273.007813,34868.851563,34619.367188,34195.746094,33685.750000,33371.175781,33189.773438,32798.640625,32144.220703
75,ROX,190530.125000,189112.500000,188547.328125,188694.109375,188928.375000,189165.390625,189317.250000,189446.265625,189603.687500,189697.843750,189839.312500,189910.500000,190033.750000,190105.890625,190140.234375,190065.125000,190095.296875,190241.093750,190320.843750,190265.734375,190129.000000,189869.781250,189419.937500,188572.875000,186930.109375,184168.515625,180416.593750,176286.937500,172405.750000,169449.609375,167467.468750,166827.812500,166743.968750,166970.703125,166895.718750,166827.390625,166866.703125,166853.781250,166863.734375,166801.218750,173423.406250,173786.062500,174286.156250,174831.328125,175420.453125,176037.937500,176347.046875,176517.203125,176855.156250,177291.312500,177569.968750,177773.640625,177969.000000,178301.937500,178667.703125,178901.906250,179049.734375,179303.484375,179707.921875,180041.187500,180262.671875,180476.406250,180769.578125,181017.500000,181154.328125,181395.203125,181728.625000,182064.343750,182247.921875,182483.281250,182814.656250,183130.265625,183432.859375,183694.625000,184056.687500,184228.718750,184542.328125,184875.062500,185179.125000,185300.328125,185560.031250,185919.296875,186144.953125,186151.828125,186267.968750,186330.281250,186409.406250,186284.437500,186201.906250,186091.828125,186126.921875,186167.968750,186261.812500,186255.437500,186284.375000,186342.328125,186460.250000,186670.000000,186725.093750,186768.515625,186754.765625,186912.562500,187050.718750,187192.875000,187295.671875,187509.406250,187706.265625,187903.531250,188188.718750,188572.156250,189022.343750,190043.546875,191721.906250,193483.734375,195868.656250,197571.843750,197332.687500,194367.765625,191464.296875,189787.062500,189392.359375,189354.265625,189208.046875,189068.750000,188934.031250,188830.281250,188731.781250,188591.312500,188438.078125,188335.265625,188410.781250,188431.171875,188325.359375,188192.515625,188128.375000,187943.218750,187795.218750,187823.953125,187759.359375,187471.296875,187356.171875,187346.515625,187075.546875
75,SYBR,123174.578125,119918.195313,118109.117188,117526.132813,117177.312500,116863.890625,116638.812500,116432.093750,116368.929688,116278.726563,116280.390625,116212.710938,116106.351563,115948.882813,115936.578125,116188.515625,116684.773438,117598.015625,119673.648438,123962.781250,132476.968750,148607.687500,178957.375000,233085.187500,322541.250000,451434.875000,606480.937500,758267.437500,879796.625000,960863.187500,1007779.437500,1032470.437500,1045639.000000,1052083.125000,1055656.375000,1057128.125000,1058024.125000,1057584.250000,1056872.250000,1055764.500000,985990.812500,953720.937500,927677.000000,908514.437500,893587.125000,881497.125000,872276.375000,864367.625000,857134.937500,849765.375000,843012.000000,836525.437500,830457.375000,824342.437500,818083.062500,812045.250000,806018.062500,800056.687500,794146.625000,788414.437500,782720.375000,777010.625000,771198.000000,765580.625000,760247.125000,754760.375000,749075.312500,743306.000000,737920.375000,732284.500000,726586.375000,721076.625000,715555.312500,709956.687500,704049.687500,698500.812500,692704.750000,686792.312500,681198.375000,675729.562500,670180.687500,664517.312500,659184.500000,653976.500000,648304.125000,642516.062500,636851.312500,631269.500000,625705.375000,619965.625000,614549.562500,609269.437500,604002.375000,598409.687500,592663.312500,586891.625000,581144.375000,575550.187500,569996.687500,564355.875000,558316.125000,552246.250000,546062.750000,540256.875000,534250.812500,527759.062500,520499.343750,512522.281250,503060.906250,490701.812500,474149.406250,450407.718750,415614.500000,368326.312500,302245.343750,219155.953125,136100.359375,78186.578125,51189.636719,43101.937500,41645.210938,41095.875000,40771.289063,40444.113281,40090.472656,39877.953125,39519.765625,39196.453125,39001.148438,38722.027344,38309.546875,37983.328125,37837.101563,37595.820313,37371.335938,37189.562500,37078.484375,36825.570313,36668.210938,36594.929688,36287.109375,35694.609375,35025.710938
76,ROX,214715.640625,212596.796875,211725.234375,211779.515625,211850.281250,212042.828125,212278.281250,212389.468750,212452.343750,212541.562500,212668.812500,212695.453125,212745.375000,212830.593750,212879.140625,212867.187500,212878.953125,212897.343750,212916.625000,212977.890625,213028.265625,212931.687500,212773.031250,212473.734375,211916.859375,210645.609375,208381.125000,205078.656250,200693.234375,196882.640625,193890.515625,191966.125000,190311.703125,189255.234375,188721.484375,188464.562500,188598.625000,188682.734375,188627.453125,188248.031250,196244.000000,196791.921875,197493.500000,198103.484375,198541.812500,198975.109375,199436.218750,199852.062500,200148.234375,200499.703125,200833.265625,201250.234375,201614.046875,201877.671875,202113.156250,202354.578125,202659.390625,203024.859375,203229.906250,203415.093750,203586.000000,203946.375000,204115.593750,204297.484375,204627.187500,204990.718750,205206.625000,205344.078125,205564.109375,205794.328125,205918.890625,206202.109375,206504.171875,206846.390625,207112.843750,207389.734375,207620.937500,207787.109375,207822.562500,207858.531250,207976.484375,208211.000000,208342.765625,208578.312500,208836.265625,209086.453125,209242.953125,209365.812500,209593.593750,209789.828125,209862.765625,209935.734375,210262.781250,210571.687500,210613.640625,210634.468750,210819.000000,211083.656250,211330.703125,211532.546875,211563.187500,211652.421875,211802.515625,211970.125000,211792.656250,211635.750000,211591.093750,211624.406250,211803.453125,212011.625000,212508.390625,213385.281250,214970.906250,216559.468750,219023.000000,221131.796875,221544.578125,218740.750000,215270.718750,212903.359375,212208.734375,212107.671875,212061.734375,211892.562500,211759.578125,211655.312500,211673.500000,211608.468750,211488.625000,211393.781250,211287.656250,211207.156250,210992.875000,210861.718750,210667.375000,210621.546875,210399.125000,210290.500000,210113.812500,209997.515625,209853.953125,209604.109375,209084.500000
76,SYBR,131572.000000,127704.468750,125564.234375,124946.640625,124469.421875,124137.156250,123826.187500,123647.359375,123524.953125,123407.164063,123297.437500,123032.382813,122748.070313,122444.968750,122322.976563,122313.445313,122445.234375,122685.203125,123347.414063,125024.820313,128509.562500,135713.406250,149774.171875,176483.312500,225140.109375,308676.875000,436940.093750,604138.625000,784449.937500,941517.000000,1053942.250000,1121816.250000,1159553.250000,1179868.250000,1190520.625000,1195802.250000,1198075.125000,1199167.000000,1199219.500000,1198600.875000,1120901.375000,1084943.125000,1055573.625000,1033525.812500,1016619.312500,1003216.312500,992585.000000,982943.375000,974234.625000,966028.062500,958372.000000,950851.500000,943702.000000,936567.875000,929680.625000,922870.125000,915920.375000,908559.437500,901673.125000,895026.312500,888445.250000,881447.062500,874735.625000,868233.187500,861904.125000,855119.312500,848339.875000,841247.375000,834348.187500,827682.875000,821508.625000,815137.750000,808440.437500,801854.000000,795233.500000,788627.500000,781854.375000,775384.312500,769218.437500,763002.062500,756645.937500,750324.125000,744180.562500,737953.500000,731524.750000,724793.562500,718050.437500,711390.375000,705126.687500,698792.750000,692251.000000,685766.000000,679549.750000,673402.937500,667128.937500,660634.250000,654160.500000,647510.750000,641276.875000,635103.437500,628777.437500,621915.375000,615143.250000,608213.250000,601399.562500,593963.750000,585911.312500,576799.562500,566474.875000,553277.187500,535751.312500,511331.843750,476197.843750,428120.187500,359631.812500,268953.656250,171883.968750,96288.031250,56058.515625,41933.601563,39387.753906,38686.902344,38245.234375,37926.656250,37647.957031,37411.035156,37016.871094,36491.617188,36179.203125,35823.886719,35465.855469,35219.410156,35003.488281,34783.917969,34432.832031,33950.160156,33570.542969,33389.671875,33340.207031,33027.562500,32556.658203,32053.812500,31738.664063
77,ROX,241444.515625,239492.515625,238828.531250,239154.703125,239579.687500,239891.140625,240159.640625,240387.500000,240625.890625,240789.796875,240956.906250,241127.984375,241222.328125,241294.984375,241429.140625,241586.765625,241726.562500,241743.906250,241786.531250,241846.984375,241969.312500,241959.093750,241889.078125,241799.562500,241742.562500,241475.328125,240804.328125,239461.750000,237232.187500,233782.718750,229612.015625,225064.687500,220852.343750,217686.343750,215853.937500,214855.234375,214227.437500,213982.859375,213844.390625,213630.921875,222146.281250,223011.312500,223955.453125,224847.781250,225491.406250,226001.906250,226440.078125,226767.687500,227035.437500,227464.625000,227943.953125,228379.375000,228789.609375,229094.437500,229331.875000,229524.156250,229981.625000,230387.906250,230845.812500,231093.171875,231392.875000,231650.593750,232079.968750,232412.984375,232673.687500,232923.203125,233230.421875,233525.375000,233708.812500,234144.421875,234604.406250,234967.765625,235037.781250,235191.953125,235467.468750,235808.750000,236119.765625,236395.296875,236634.250000,236998.484375,237318.046875,237450.453125,237562.640625,237718.015625,238070.390625,238350.187500,238638.375000,238790.093750,238996.218750,239216.531250,239513.750000,239768.656250,240005.734375,240093.421875,240185.140625,240355.406250,240545.406250,240520.421875,240465.953125,240564.265625,240838.140625,240929.312500,241032.796875,241088.734375,241201.640625,241395.375000,241712.859375,241957.468750,242116.687500,242474.203125,243144.609375,244165.734375,245371.328125,247069.531250,250045.468750,253100.812500,253861.468750,251002.562500,247101.250000,244394.281250,243391.031250,243042.328125,242832.921875,242741.000000,242724.312500,242574.250000,242430.625000,242293.890625,242185.515625,242078.375000,241909.640625,241748.015625,241573.234375,241599.453125,241540.359375,241518.187500,241496.953125,241455.296875,241342.859375,241235.812500,241210.000000,241030.781250,240707.468750
77,SYBR,153808.343750,149942.562500,147957.453125,147431.484375,147101.203125,146830.796875,146570.984375,146330.765625,146278.828125,146167.687500,145895.812500,145602.687500,145352.140625,145121.843750,144761.859375,144497.390625,144187.265625,144063.859375,144152.078125,144475.000000,145087.312500,146507.390625,149746.093750,156448.609375,169484.093750,194264.453125,240214.937500,321246.312500,450497.843750,628865.625000,833410.500000,1024284.500000,1168858.250000,1260214.000000,1311266.875000,1338570.250000,1352936.625000,1360649.875000,1364855.625000,1367604.250000,1283430.250000,1240116.500000,1204856.250000,1178512.250000,1158705.250000,1143043.750000,1130544.375000,1119173.625000,1109194.750000,1099691.750000,1090774.750000,1082099.125000,1073412.000000,1065278.250000,1057332.625000,1049625.500000,1041399.000000,1033329.312500,1025442.312500,1017802.375000,1010074.000000,1002130.250000,994321.312500,986840.500000,979483.187500,971658.000000,964143.625000,956658.375000,949248.937500,941568.250000,934333.625000,927227.125000,919809.562500,912361.500000,904916.687500,897600.250000,890043.437500,882545.687500,875516.750000,868297.687500,860966.937500,853944.312500,847162.625000,839890.875000,832222.500000,824848.312500,817708.625000,810305.437500,803216.562500,795959.812500,788562.000000,781111.750000,773985.625000,767062.812500,760007.750000,752359.875000,744147.312500,736300.937500,728945.500000,721584.500000,713773.625000,706112.750000,698296.812500,690658.312500,682777.812500,674283.125000,664693.062500,654070.125000,642138.750000,627250.312500,608297.750000,583082.750000,548499.937500,500268.000000,428557.125000,328190.468750,217972.140625,129581.195313,81349.375000,63106.718750,59199.816406,57537.515625,55649.648438,53737.324219,52373.277344,51187.281250,49179.996094,46607.128906,44814.437500,44195.960938,44052.582031,43810.976563,43468.886719,43105.378906,42739.714844,42455.433594,42289.636719,42157.277344,41978.058594,41750.839844,41454.421875,40889.578125,40031.976563
78,ROX,270637.187500,268212.187500,267092.437500,267036.437500,267062.875000,267155.750000,267215.343750,267422.781250,267604.000000,267868.437500,268054.000000,268288.875000,268330.875000,268287.125000,268302.062500,268374.812500,268534.468750,268567.843750,268616.218750,268710.968750,268780.687500,268858.312500,268883.500000,268923.437500,268640.281250,268191.562500,267297.531250,265672.375000,263384.218750,260144.531250,255637.453125,250092.687500,245158.718750,241893.937500,240358.687500,239624.312500,239053.296875,238232.328125,237750.734375,237822.812500,246227.875000,247713.671875,249022.078125,249975.109375,250545.687500,250991.187500,251525.187500,252208.546875,252827.171875,253321.906250,253771.250000,254250.453125,254632.937500,255055.640625,255480.953125,255911.000000,256124.921875,256299.765625,256576.562500,256939.546875,257380.062500,257683.171875,257892.781250,258211.515625,258638.968750,258990.328125,259131.078125,259371.015625,259613.265625,259861.703125,260097.625000,260552.328125,260916.109375,261226.890625,261408.828125,261626.468750,261949.500000,262179.812500,262282.000000,262529.187500,262977.718750,263352.656250,263453.218750,263648.187500,263877.156250,264076.281250,264170.062500,264307.000000,264475.750000,264714.281250,264811.031250,264990.437500,265297.250000,265732.281250,265589.406250,265288.093750,264931.500000,265029.625000,265193.093750,265424.500000,265593.781250,265727.187500,265915.375000,266037.437500,266301.468750,266519.375000,266687.375000,266775.468750,267105.625000,267713.156250,268563.062500,269554.812500,271054.343750,273045.343750,276258.812500,279438.781250,280424.156250,277585.218750,273205.718750,270005.281250,268685.281250,268334.500000,268271.718750,268256.406250,268170.531250,267929.062500,267777.343750,267694.937500,267651.906250,267587.937500,267543.468750,267525.000000,267480.937500,267365.031250,267188.500000,267053.500000,266942.312500,266896.906250,266828.312500,266711.750000,266671.437500,266530.218750,266180.781250
78,SYBR,172573.109375,167741.062500,164994.578125,164160.546875,163612.718750,163274.437500,162948.500000,162665.968750,162322.281250,161915.437500,161541.375000,161105.328125,160830.953125,160607.484375,160383.343750,160065.890625,159872.890625,159652.875000,159734.343750,159983.281250,160956.406250,162807.078125,167105.453125,175692.171875,192406.515625,223828.656250,281473.500000,381353.750000,536699.437500,743826.375000,970734.000000,1173210.875000,1320555.750000,1411742.000000,1461913.875000,1488509.500000,1502314.500000,1509881.875000,1513788.125000,1515575.875000,1424648.250000,1375853.250000,1336124.750000,1307040.875000,1285486.875000,1268629.250000,1254468.625000,1241674.125000,1230037.500000,1219446.000000,1209655.000000,1200344.500000,1191291.375000,1182058.000000,1173074.000000,1164202.875000,1155536.250000,1146862.625000,1138329.750000,1129831.625000,1121159.125000,1112610.875000,1104028.750000,1095328.125000,1086587.250000,1077868.250000,1069572.625000,1061152.125000,1052481.375000,1043370.062500,1034445.062500,1025812.500000,1017421.625000,1009162.000000,1000890.437500,992668.187500,984435.562500,976081.062500,967879.187500,959406.375000,951049.062500,942654.125000,934602.000000,926231.937500,917825.125000,909357.687500,901504.375000,893339.312500,885261.125000,876883.062500,868745.500000,860416.812500,852308.437500,843424.500000,834127.375000,824772.937500,816437.875000,808163.562500,799978.625000,791790.312500,783539.875000,775182.500000,766462.062500,757576.937500,748589.250000,739532.250000,729535.625000,718255.000000,705384.625000,689127.937500,667871.250000,639299.875000,600174.625000,546125.125000,467775.968750,358791.687500,237764.875000,137518.718750,80539.929688,58043.792969,53778.898438,52934.582031,52302.828125,51777.886719,51348.578125,51070.027344,50628.812500,50362.359375,50043.667969,49809.371094,49459.757813,49198.421875,48979.433594,48732.964844,48357.601563,48010.207031,47808.636719,47552.007813,47212.871094,46858.253906,46531.277344,46123.265625,45646.746094
79,ROX,254310.921875,251545.390625,250565.812500,250869.875000,251180.265625,251437.531250,251666.296875,251835.265625,252035.828125,252258.375000,252450.484375,252607.953125,252649.687500,252674.328125,252717.218750,252853.531250,252974.109375,253061.453125,253121.468750,253155.687500,253170.734375,253136.468750,253086.781250,253047.937500,252900.406250,252607.828125,251938.203125,250459.609375,247545.281250,243830.218750,239435.156250,234813.359375,230432.000000,227364.515625,225420.843750,224212.375000,223561.578125,223300.656250,223142.921875,222929.484375,232173.171875,233233.390625,234144.359375,234784.765625,235299.515625,235687.859375,236151.515625,236722.687500,237111.875000,237487.406250,237888.406250,238472.625000,238806.093750,239157.390625,239572.234375,239929.156250,240355.203125,240616.640625,240933.343750,241188.937500,241673.125000,242014.468750,242414.531250,242698.265625,243109.734375,243471.671875,243761.906250,244005.609375,244336.640625,244673.671875,244914.421875,245185.703125,245547.296875,245741.687500,245969.468750,246277.187500,246667.734375,246974.187500,247306.578125,247677.359375,247888.328125,247995.312500,248215.875000,248407.718750,248477.796875,248594.093750,248875.875000,249218.937500,249439.453125,249563.250000,249647.718750,249895.000000,250129.875000,250227.140625,250252.484375,250427.328125,250694.718750,250970.531250,251033.921875,250894.843750,250804.890625,250919.703125,251119.531250,251288.156250,251491.734375,251620.875000,251704.015625,251834.500000,252266.390625,252860.500000,253489.656250,254382.953125,255867.500000,257736.593750,260640.734375,263321.250000,263695.812500,260578.218750,256798.015625,254429.125000,253670.093750,253690.906250,254389.234375,254357.046875,253677.343750,252773.593750,252672.031250,252546.656250,252473.484375,252362.171875,252277.484375,252134.968750,251988.296875,251885.062500,251767.140625,251679.312500,251548.000000,251553.828125,251483.093750,251411.687500,251296.765625,251205.906250,251054.750000
