Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
6,ROX,202347.328125,202884.453125,203179.703125,203352.000000,203576.281250,203809.062500,204093.171875,204342.359375,204545.812500,204571.359375,204575.656250,204523.796875,204375.609375,204097.859375,203365.875000,201923.250000,199343.328125,195945.500000,191900.859375,188084.625000,184957.593750,182752.906250,181090.875000,179924.390625,179329.890625,179137.296875,178869.218750,178543.734375,178393.812500,178508.250000,178490.234375,178316.750000,178124.718750,178173.453125,178414.421875,178652.625000,178707.062500,178658.062500,178636.500000,178633.578125,185493.546875,186011.031250,187014.765625,188360.968750,189745.312500,190298.062500,190669.359375,191140.140625,191608.906250,192150.453125,192548.796875,193065.750000,193450.812500,193804.234375,194063.625000,194468.875000,194825.828125,195062.781250,195185.437500,195375.484375,195608.765625,195770.359375,195906.125000,195964.656250,196000.078125,195960.421875,195929.109375,195794.734375,195800.734375,195818.531250,195809.875000,195830.859375,196114.843750,196484.781250,196678.328125,196949.453125,197315.328125,197642.093750,197949.390625,198172.515625,198502.375000,198703.781250,199012.093750,199318.718750,199643.093750,199842.937500,200059.468750,200261.968750,200517.125000,200659.765625,200848.843750,201001.734375,201110.296875,201119.343750,201108.578125,201079.812500,201066.515625,201011.312500,200978.343750,200842.375000,200750.093750,200620.359375,200501.031250,200375.421875,200371.125000,200398.937500,200437.375000,200477.437500,200583.171875,200776.546875,201350.406250,202562.234375,205279.093750,208847.953125,210730.765625,209247.656250,205743.625000,203126.796875,202032.734375,201868.781250,201772.500000,201728.968750,201523.031250,201076.234375,200506.296875,200211.687500,200038.125000,200016.296875,199907.687500,199818.515625,199611.406250,199489.921875,199393.515625,199315.156250,199189.312500,199090.937500,199010.390625,198868.171875,198685.375000,198581.046875,198400.390625,197932.812500,197128.187500
6,SYBR,147208.046875,148324.718750,148916.968750,149087.609375,149245.156250,149484.703125,149751.000000,150267.546875,151291.609375,153465.078125,157589.921875,165569.671875,180736.000000,209089.046875,260148.921875,345741.468750,473670.000000,635563.375000,804283.937500,948552.562500,1052490.000000,1118922.500000,1158392.000000,1181378.750000,1195022.625000,1203479.750000,1208752.375000,1211808.250000,1213839.000000,1214394.875000,1214135.750000,1213562.375000,1212683.750000,1210297.750000,1206734.250000,1203880.250000,1201542.250000,1199405.125000,1196898.875000,1194536.750000,1111011.500000,1071120.625000,1039749.625000,1018110.187500,1002456.062500,989939.062500,979142.937500,969573.125000,961193.062500,953101.250000,945366.500000,937762.750000,930906.250000,923978.125000,917322.125000,910326.750000,903580.062500,896714.125000,890153.937500,883399.750000,876421.562500,869147.250000,861981.875000,855363.937500,848822.000000,842321.125000,835528.875000,828949.437500,822260.312500,815699.750000,809435.125000,803169.062500,796595.750000,789552.125000,783242.750000,776904.437500,770746.875000,764699.812500,758753.875000,752621.250000,746158.500000,739828.750000,733269.875000,726645.937500,720166.375000,713987.937500,707772.125000,701862.500000,695816.812500,689666.500000,683181.687500,677162.187500,671230.500000,664927.312500,658385.687500,651977.062500,646042.875000,640025.625000,633815.250000,627185.375000,620808.437500,614508.500000,608113.875000,601522.250000,595150.812500,588689.250000,581826.125000,574288.937500,565755.375000,555342.250000,540280.375000,515656.375000,470526.218750,392910.750000,295965.218750,207787.531250,153207.281250,126497.007813,114707.914063,105534.671875,96267.132813,86108.570313,75289.296875,66599.085938,62011.101563,60379.046875,59616.847656,58737.210938,57609.066406,56484.097656,55340.609375,53940.351563,52387.140625,51153.121094,50125.234375,49049.738281,48083.105469,47429.781250,46993.816406,46526.539063,45811.289063,46113.542969,47957.976563
7,ROX,205084.984375,205732.312500,206068.437500,206169.703125,206154.421875,205885.546875,205241.046875,203871.250000,201351.671875,197684.703125,193589.765625,189557.062500,186205.031250,183548.671875,181994.828125,181062.625000,180649.546875,180315.375000,180158.718750,179967.828125,179794.562500,179706.875000,179829.593750,180000.125000,180170.593750,180192.359375,180100.031250,180150.609375,180254.546875,180415.578125,180465.171875,180538.921875,180380.593750,180319.968750,180395.500000,180277.437500,180087.500000,179961.609375,180065.421875,180045.546875,187552.109375,191178.656250,193343.187500,194239.859375,194962.046875,195377.406250,195607.218750,195633.890625,195716.828125,195601.796875,195554.625000,195638.281250,195781.859375,195834.000000,195899.796875,196036.437500,196055.484375,196221.625000,196539.781250,196938.437500,197180.390625,197502.703125,197785.625000,198134.625000,198471.734375,198885.703125,199289.187500,199583.531250,199830.390625,200143.187500,200532.671875,200791.640625,201030.609375,201434.734375,201838.859375,202113.093750,202410.140625,202631.156250,202793.906250,202925.750000,203153.078125,203416.593750,203591.828125,203700.203125,203709.562500,203777.890625,203820.078125,203796.890625,203725.250000,203758.062500,203808.015625,203958.859375,203965.343750,203988.281250,203841.093750,203787.671875,203684.000000,203645.656250,203652.437500,203789.250000,203812.593750,203727.468750,203676.421875,203802.765625,203939.703125,204044.765625,204169.750000,204349.375000,204649.906250,205188.312500,206138.984375,207625.062500,209782.125000,212681.625000,214657.953125,214218.640625,211042.765625,207723.656250,205772.078125,205312.375000,205244.453125,205152.531250,205048.843750,204900.375000,204715.046875,204586.234375,204563.062500,204584.375000,204547.890625,204447.203125,204321.796875,204288.781250,204296.609375,204256.281250,204114.609375,203968.437500,203781.531250,203604.187500,203571.312500,203538.484375,203242.468750,202665.718750,202047.593750
7,SYBR,142716.375000,145280.343750,149621.890625,158153.203125,175111.437500,206666.781250,263503.156250,358864.031250,501322.437500,681276.687500,867627.875000,1025228.062500,1136277.625000,1204477.000000,1243329.000000,1265080.750000,1277994.625000,1285169.125000,1289006.250000,1290853.500000,1292033.000000,1291884.125000,1291277.000000,1290022.500000,1288031.875000,1285392.250000,1283131.625000,1280476.125000,1277996.500000,1275474.875000,1273483.500000,1271576.625000,1270258.875000,1268833.750000,1266874.375000,1265946.375000,1265311.375000,1265021.750000,1263912.000000,1262706.750000,1172733.875000,1133729.875000,1102579.125000,1080564.750000,1064105.125000,1050694.500000,1039329.000000,1029565.750000,1020617.312500,1012283.562500,1004416.500000,996758.437500,988867.437500,981371.437500,974322.687500,967230.125000,960262.062500,952867.937500,945527.250000,938086.000000,931089.812500,923754.187500,916397.250000,909217.687500,902311.000000,895164.437500,888227.000000,881319.625000,874471.375000,867243.875000,860621.812500,854025.187500,847565.125000,840449.625000,833482.312500,826545.750000,820066.750000,813609.375000,807047.687500,800430.250000,793800.000000,787127.000000,780518.937500,773419.750000,766864.250000,760142.375000,753592.250000,747023.250000,740913.937500,734423.875000,727706.375000,721017.812500,714420.187500,707721.750000,701358.812500,695111.875000,688606.375000,681951.375000,675376.125000,668870.125000,662418.437500,655920.000000,649115.062500,642091.500000,634947.500000,627792.687500,619603.812500,610067.875000,597897.562500,581910.000000,558710.500000,523805.250000,471558.812500,395203.906250,301563.937500,209596.937500,145466.968750,113887.273438,104343.148438,100850.851563,98366.523438,96676.625000,95435.734375,94151.218750,92612.257813,90857.289063,88618.476563,86053.015625,83242.156250,80144.164063,76352.781250,71915.273438,67287.179688,62714.800781,58436.136719,54673.562500,51738.664063,49571.753906,48090.578125,47031.671875,45896.562500,46106.636719,48373.101563
8,ROX,202550.750000,201705.734375,201160.687500,200999.109375,201003.343750,200840.812500,200300.187500,198991.765625,196590.531250,193281.750000,189517.312500,185659.468750,182202.031250,179735.296875,178198.640625,177318.062500,176788.703125,176573.828125,176376.781250,176306.578125,176233.750000,176289.515625,176231.750000,176133.812500,176070.593750,176282.718750,176462.218750,176464.296875,176513.718750,176609.437500,176681.765625,176685.468750,176764.828125,176888.750000,176949.593750,176830.906250,176708.937500,176768.890625,176819.093750,176589.578125,183406.796875,184396.656250,184921.312500,185108.437500,185407.078125,185817.609375,186102.078125,186192.890625,186207.875000,186354.781250,186489.250000,186649.687500,186755.687500,186960.093750,187091.937500,187237.781250,187234.234375,188248.218750,189794.000000,191340.625000,191881.562500,192316.312500,192632.812500,193000.984375,193460.437500,193918.796875,194489.359375,194943.390625,195462.640625,195735.593750,196139.343750,196427.218750,196742.812500,196911.125000,197049.453125,197131.578125,197152.125000,197069.250000,196946.109375,196678.703125,196305.875000,195839.921875,195519.593750,195266.593750,195149.062500,195069.312500,195043.250000,195038.531250,195096.828125,195374.390625,195681.890625,196003.390625,196209.593750,196455.968750,196676.171875,196823.218750,196928.515625,196994.718750,197124.578125,197320.812500,197644.828125,197879.875000,198093.140625,198200.781250,198251.078125,198237.875000,198276.093750,198417.531250,198782.156250,199463.156250,200491.968750,201910.656250,204006.328125,206606.718750,207835.671875,206430.875000,203010.953125,200111.796875,198548.937500,197971.000000,197656.671875,197386.125000,197175.859375,196963.656250,196772.500000,196564.000000,196384.703125,196235.921875,196186.218750,196050.218750,195834.281250,195646.531250,195500.562500,195328.187500,195143.546875,195004.500000,194881.093750,194568.437500,194334.171875,194112.093750,193890.546875,193259.671875,192325.468750
8,SYBR,152791.312500,153997.031250,157346.437500,164914.906250,179719.031250,207809.687500,258717.484375,345132.531250,476636.718750,646333.937500,827193.750000,983994.000000,1097365.125000,1167690.500000,1207697.375000,1229361.250000,1241766.375000,1248952.500000,1253131.500000,1254829.375000,1255437.125000,1255069.000000,1254627.125000,1253037.000000,1251273.625000,1248720.250000,1246768.250000,1244416.625000,1242054.000000,1239706.625000,1237617.125000,1235863.500000,1233542.500000,1231999.375000,1230401.500000,1229529.375000,1228430.250000,1227466.625000,1226680.375000,1226763.875000,1143008.750000,1104530.750000,1074021.875000,1052434.625000,1036199.687500,1022833.875000,1011340.312500,1001179.687500,992100.187500,983810.500000,975785.750000,967789.437500,959804.312500,951627.812500,943415.625000,935030.125000,926960.125000,919293.500000,912170.500000,904980.625000,897794.312500,890669.312500,883564.812500,876642.812500,869981.562500,863680.750000,856680.000000,849840.500000,842853.000000,836563.500000,829943.500000,823479.437500,816772.687500,809799.000000,803111.875000,796589.250000,790533.125000,784249.750000,777896.750000,771442.437500,765163.312500,758915.375000,752537.625000,745770.000000,739101.062500,732305.812500,725905.312500,719518.187500,713375.187500,707006.000000,700569.875000,694094.250000,687814.812500,681519.312500,675067.312500,668583.687500,661887.687500,655057.312500,648371.375000,641754.375000,635255.562500,628854.812500,622466.312500,615913.625000,609261.687500,602049.625000,593975.625000,584315.250000,571961.187500,554952.000000,529851.937500,492447.531250,437256.718750,358468.000000,266705.093750,183491.562500,131022.585938,107368.718750,101164.328125,99142.265625,97562.460938,96267.601563,95019.929688,93635.273438,92001.632813,90225.484375,88264.984375,86102.921875,83646.859375,80840.515625,77427.906250,73452.992188,69317.906250,65355.929688,61663.855469,58470.671875,56066.953125,54289.820313,52984.148438,52021.816406,51098.988281,51389.445313,53475.621094
9,ROX,183744.968750,183749.593750,183825.593750,183898.875000,183931.562500,183833.375000,183502.906250,182482.343750,180553.218750,177557.250000,173957.359375,170061.406250,166672.796875,164322.890625,163153.296875,162631.859375,162279.093750,161900.250000,161586.718750,161499.625000,161629.500000,161699.546875,161537.609375,161340.953125,161290.218750,161533.562500,161612.765625,161588.640625,161546.843750,161793.125000,161994.062500,161951.750000,161784.093750,161700.515625,161768.312500,161863.656250,161833.843750,161783.687500,161703.968750,161681.687500,168286.890625,168859.515625,169253.421875,169451.765625,169719.593750,169947.890625,170214.312500,170404.734375,170600.781250,170642.000000,170783.265625,171076.968750,171359.390625,171588.156250,171767.203125,172023.453125,172134.437500,172292.734375,172382.796875,172579.328125,172631.734375,172755.343750,172830.953125,173012.140625,173019.718750,173798.062500,175024.750000,176229.859375,176733.671875,177148.375000,177554.187500,177888.312500,178207.625000,178590.359375,178928.421875,179323.781250,179664.156250,179960.000000,180147.796875,180266.968750,180340.406250,180255.000000,180086.734375,179894.984375,179618.812500,179295.656250,178723.750000,178249.187500,177964.328125,177961.859375,178034.578125,178054.375000,178127.812500,178233.906250,178305.843750,178399.687500,178475.046875,178668.453125,178849.140625,179168.921875,179452.109375,179752.906250,179924.593750,180002.453125,180208.312500,180601.531250,181009.687500,181327.062500,181805.984375,182549.328125,183826.406250,185398.250000,187782.640625,189964.234375,190408.921875,188028.703125,184767.031250,182644.218750,181874.046875,181702.000000,181507.343750,181233.687500,180949.750000,180788.875000,180703.656250,180570.171875,180399.750000,180278.734375,180164.125000,180010.937500,179849.937500,179831.687500,179780.281250,179647.625000,179380.468750,179173.578125,178964.609375,178812.015625,178649.031250,178478.468750,178132.312500,177417.750000,176325.562500
9,SYBR,127679.453125,129153.609375,132092.328125,138097.718750,149721.765625,171952.187500,212836.593750,283615.312500,394260.187500,542952.812500,708364.187500,857766.312500,968846.125000,1039830.375000,1081467.750000,1104626.625000,1117335.375000,1124908.750000,1129805.500000,1132245.000000,1133196.750000,1133123.500000,1133117.875000,1132408.500000,1130956.500000,1128740.750000,1126385.375000,1124579.250000,1122573.875000,1120561.750000,1117887.375000,1115877.375000,1114112.500000,1113136.500000,1111972.750000,1110784.125000,1109896.000000,1109684.000000,1109435.875000,1108461.625000,1030582.312500,996053.562500,968590.875000,949020.625000,934399.312500,922634.062500,912782.750000,903992.937500,895820.937500,888259.125000,881015.125000,874117.500000,867290.875000,860595.562500,854090.937500,847422.312500,840731.375000,833975.875000,827701.812500,821065.187500,814199.062500,807002.687500,799856.750000,792840.625000,785665.125000,778697.937500,771578.562500,765368.562500,759244.125000,753392.937500,747317.812500,741303.687500,735426.875000,729242.875000,723606.312500,718057.500000,712499.125000,706745.875000,700679.000000,695023.750000,688853.750000,682973.437500,676862.062500,670903.875000,664821.500000,658716.812500,653131.562500,647694.000000,642138.625000,636355.375000,630549.000000,625051.625000,619414.625000,613580.000000,607856.812500,602259.562500,596668.750000,590867.375000,585148.250000,579206.875000,573201.812500,567359.000000,561441.875000,555709.937500,549594.875000,542844.250000,534637.187500,524856.687500,512135.156250,494836.406250,468407.000000,429683.843750,372454.468750,294571.343750,210429.187500,143596.390625,107852.914063,94233.718750,90798.062500,89086.023438,87752.523438,86770.562500,85512.664063,84045.750000,82217.679688,80267.953125,78116.945313,75706.351563,72909.046875,69595.796875,65878.671875,61688.902344,57395.007813,53265.843750,49711.066406,46875.339844,44927.070313,43563.050781,42481.472656,41553.437500,40681.433594,41777.023438,45402.957031
10,ROX,159378.921875,159443.703125,159494.203125,159586.312500,159773.421875,159868.140625,159987.218750,160079.937500,160141.265625,160178.500000,160274.671875,160354.703125,160369.953125,160408.625000,160475.171875,160504.984375,160580.078125,160636.343750,160734.796875,160747.484375,160833.156250,160848.765625,160879.640625,160947.375000,161088.703125,161104.546875,161007.968750,161024.218750,161125.609375,161178.640625,161106.484375,161076.890625,161025.687500,160995.250000,160756.625000,160226.171875,159304.593750,158000.140625,156008.515625,153377.000000,157074.578125,156391.187500,155927.156250,155574.109375,155401.843750,155126.625000,155108.281250,155707.250000,156631.234375,157265.859375,157430.296875,157623.656250,157751.796875,157954.906250,158119.625000,158330.890625,158555.921875,158838.437500,159039.781250,159136.156250,159254.406250,159335.421875,159327.515625,159218.828125,159151.156250,159177.171875,159078.750000,158873.250000,158603.500000,158353.062500,158107.265625,157823.828125,157672.718750,157665.906250,157710.484375,157744.250000,157773.890625,157777.531250,157784.812500,157834.843750,157949.390625,158002.718750,158217.171875,158427.500000,158542.093750,158500.359375,158442.531250,158456.390625,158483.437500,158522.859375,158544.796875,158539.359375,158491.031250,158546.140625,158594.406250,158594.890625,158560.031250,158540.843750,158477.000000,158340.718750,158243.656250,158213.921875,158193.359375,158039.015625,157779.515625,157637.640625,157569.671875,157556.250000,157450.781250,157337.140625,157218.921875,157219.875000,157109.250000,156966.984375,156864.937500,156849.015625,156804.750000,156736.078125,156719.578125,156975.671875,157329.234375,157474.250000,157442.562500,157594.203125,157492.546875,156872.328125,155963.156250,155421.656250,155090.343750,154961.656250,154874.984375,154844.640625,154703.343750,154601.406250,154551.984375,154575.906250,154496.250000,154411.078125,154282.296875,154227.328125,153891.578125,153560.062500,153382.921875
10,SYBR,104830.906250,104050.406250,103457.851563,103134.820313,102817.671875,102616.984375,102338.960938,102147.257813,101905.039063,101700.515625,101469.726563,101241.734375,101037.242188,100858.523438,100721.335938,100544.679688,100350.140625,100166.476563,99960.843750,99764.734375,99548.132813,99375.062500,99177.414063,99021.328125,98782.101563,98574.585938,98419.484375,98462.328125,98589.000000,99067.195313,100033.570313,101802.671875,105148.984375,111780.015625,124292.632813,147130.296875,187107.109375,253276.625000,351840.593750,474871.531250,547624.812500,516213.562500,491485.343750,474173.718750,461079.187500,450713.468750,442231.687500,435104.593750,428657.625000,422695.656250,417160.687500,411958.500000,407016.406250,402084.375000,397001.187500,392022.812500,387237.343750,382589.593750,377989.406250,373446.437500,368751.125000,363797.687500,358997.906250,354661.406250,350227.250000,345580.156250,340719.906250,336307.218750,332054.468750,327759.281250,323346.437500,318980.343750,314630.125000,310265.468750,306150.031250,302057.156250,297851.781250,293682.343750,289664.718750,285683.500000,281568.968750,277272.250000,273140.937500,269099.375000,265143.000000,260804.093750,256659.703125,252977.734375,249380.765625,245499.953125,241497.578125,237729.156250,234156.390625,230528.015625,227086.046875,223621.437500,220111.859375,216360.296875,212806.890625,209527.093750,206308.359375,202777.593750,199304.062500,195911.125000,192685.406250,189652.953125,186520.031250,183274.640625,179879.671875,176851.171875,173850.000000,170836.953125,167749.531250,164628.765625,161456.328125,158113.937500,154642.562500,151040.234375,146767.906250,139803.734375,128527.023438,114260.585938,99001.765625,81223.515625,62541.460938,45960.375000,35950.394531,31105.248047,29997.712891,29819.443359,29715.984375,29589.214844,29470.347656,29270.533203,29007.125000,28814.746094,28816.865234,28698.917969,28481.314453,28276.183594,28219.792969,28367.007813,28875.050781
13,ROX,135980.937500,136990.625000,137513.031250,137608.359375,137458.484375,137329.093750,137191.859375,137129.000000,137068.031250,137083.390625,137106.343750,137160.906250,137163.093750,137156.718750,137051.812500,136827.671875,136343.312500,135438.531250,133863.625000,131504.875000,128726.875000,125989.335938,123693.765625,121914.882813,120772.148438,120048.265625,119688.664063,119431.265625,119235.500000,119083.515625,119013.000000,118999.554688,119064.859375,119013.492188,118990.718750,119052.335938,119199.320313,119216.453125,119250.781250,119339.804688,124794.757813,125546.757813,126106.656250,126468.109375,126663.460938,126913.695313,127112.742188,127359.046875,127554.398438,127827.843750,128113.070313,128258.437500,128493.226563,128739.812500,129021.046875,129205.539063,129268.875000,129345.078125,129373.843750,129573.242188,129709.781250,129860.351563,129950.273438,130139.335938,130366.812500,130556.171875,130723.953125,130864.085938,131070.437500,131195.640625,131395.984375,131516.281250,131641.640625,131795.546875,131953.640625,132076.921875,132104.406250,132244.890625,132322.968750,132466.093750,132584.187500,132688.859375,132712.531250,132798.359375,132952.031250,133098.812500,133134.656250,133163.234375,133180.031250,133302.812500,133373.187500,133441.593750,133535.375000,133636.843750,133657.750000,133575.078125,133615.890625,133618.984375,133637.234375,133657.765625,133784.750000,133801.578125,133780.140625,133627.046875,133386.406250,133023.859375,132818.203125,132856.312500,133175.484375,133595.062500,134271.531250,135170.640625,137189.562500,139375.437500,140385.203125,139002.953125,136850.265625,135273.421875,134709.921875,134573.453125,134614.593750,134525.093750,134332.937500,134040.296875,133874.359375,133731.937500,133625.140625,133560.000000,133462.578125,133388.109375,133366.937500,133394.250000,133330.125000,133238.406250,133213.343750,133211.703125,133207.406250,133062.218750,132855.156250,132645.734375,132272.812500,131625.750000,130702.500000
13,SYBR,89109.132813,89339.945313,89244.242188,88838.875000,88578.093750,88391.937500,88193.898438,87908.523438,87888.414063,88055.023438,88567.257813,89711.367188,92219.000000,97129.656250,106767.921875,125066.554688,158339.468750,214767.656250,300257.093750,410186.000000,526057.125000,625759.625000,697541.250000,743781.437500,771562.187500,787559.750000,796542.750000,802116.062500,805600.500000,807409.500000,808492.000000,809008.937500,808791.250000,808292.812500,807210.562500,805934.500000,804341.875000,803117.562500,801527.875000,799768.687500,747358.625000,722963.312500,703939.375000,690636.062500,680763.750000,672889.750000,666339.000000,660269.062500,654676.062500,649475.937500,644557.750000,639908.375000,635337.125000,630681.687500,625944.562500,621163.312500,616603.000000,611905.750000,607606.125000,603264.937500,598844.375000,594210.125000,589812.875000,585394.312500,580895.875000,576309.125000,571701.500000,567119.125000,562785.062500,558553.937500,554069.250000,549610.812500,545352.250000,540872.312500,536334.312500,531871.125000,527816.562500,523510.781250,519019.437500,514223.031250,509661.281250,505194.375000,500863.687500,496231.906250,491725.500000,487256.843750,483108.187500,478812.968750,474287.531250,469665.062500,465207.062500,460996.312500,456692.625000,452455.843750,448135.781250,444023.406250,439370.437500,434692.781250,430135.281250,425812.250000,421160.218750,416290.968750,411245.218750,406045.562500,400448.500000,394350.156250,388295.250000,382739.000000,377164.562500,369580.531250,357737.187500,338913.343750,305216.656250,251157.765625,187856.078125,135386.062500,105547.054688,92174.468750,86619.671875,82365.453125,78021.328125,73327.031250,68504.210938,64630.296875,62278.125000,60983.382813,60023.644531,58899.445313,57714.734375,56427.042969,55083.164063,53628.460938,52308.531250,50714.375000,48360.753906,45043.242188,41268.554688,37563.945313,34399.769531,31711.865234,28658.958984,27276.492188,28714.623047
